timestamp,tick_direction,direction,amount,price
1577837340141,1,buy,100.0,7162.0
1577837340141,0,buy,90.0,7162.5
1577837340141,1,buy,100.0,7162.5
1577837340141,1,buy,100.0,7162.5
1577837340141,1,buy,100.0,7162.5
1577837340141,1,buy,80.0,7162.5
1577837340425,0,buy,480.0,7163.0
1577837343247,1,buy,4520.0,7163.0
1577837343247,1,buy,90.0,7163.0
1577837343247,1,buy,10.0,7163.0
1577837343247,1,buy,100.0,7163.0
1577837343247,1,buy,100.0,7163.0
1577837343247,1,buy,100.0,7163.0
1577837343247,1,buy,47700.0,7163.0
1577837343247,1,buy,100.0,7163.0
1577837343247,1,buy,52400.0,7163.0
1577837343247,1,buy,20.0,7163.0
1577837343247,0,buy,10.0,7163.5
1577837343247,0,buy,10.0,7164.0
1577837343247,1,buy,10.0,7164.0
1577837343247,1,buy,5000.0,7164.0
1577837343247,1,buy,3000.0,7164.0
1577837343247,0,buy,3580.0,7164.5
1577837343247,1,buy,80.0,7164.5
1577837343247,1,buy,53880.0,7164.5
1577837343247,0,buy,5000.0,7165.0
1577837343247,1,buy,370.0,7165.0
1577837343247,1,buy,12940.0,7165.0
1577837343247,0,buy,10.0,7165.5
1577837343247,1,buy,3690.0,7165.5
1577837343247,0,buy,15000.0,7166.0
1577837343247,1,buy,110.0,7166.0
1577837343247,1,buy,10.0,7166.0
1577837343247,1,buy,10.0,7166.0
1577837343247,1,buy,5000.0,7166.0
1577837343247,1,buy,10.0,7166.0
1577837343247,1,buy,8440.0,7166.0
1577837343247,1,buy,100.0,7166.0
1577837343247,1,buy,1000.0,7166.0
1577837343247,0,buy,100.0,7166.5
1577837343247,1,buy,15000.0,7166.5
1577837343247,1,buy,10.0,7166.5
1577837343247,0,buy,10.0,7167.0
1577837343247,1,buy,2000.0,7167.0
1577837343247,1,buy,10.0,7167.0
1577837343247,0,buy,100.0,7167.5
1577837343247,1,buy,100.0,7167.5
1577837343247,1,buy,1360.0,7167.5
1577837343247,0,buy,15000.0,7168.0
1577837343247,1,buy,10.0,7168.0
1577837343247,1,buy,2800.0,7168.0
1577837343247,1,buy,63330.0,7168.0
1577837343279,2,buy,100.0,7163.0
1577837343301,0,buy,1500.0,7167.5
1577837343301,0,buy,2940.0,7168.0
1577837343301,1,buy,310.0,7168.0
1577837343301,1,buy,1000.0,7168.0
1577837343301,0,buy,1410.0,7168.5
1577837343317,2,sell,3990.0,7168.0
1577837343317,3,sell,3990.0,7168.0
1577837343317,3,sell,3990.0,7168.0
1577837343317,3,sell,250.0,7168.0
1577837343323,3,sell,1670.0,7168.0
1577837343340,3,sell,2070.0,7168.0
1577837343340,3,sell,3990.0,7168.0
1577837343340,3,sell,6000.0,7168.0
1577837343340,3,sell,980.0,7168.0
1577837358099,3,sell,80.0,7168.0
1577837358099,3,sell,60.0,7168.0
1577837400813,0,buy,10.0,7168.5
1577837400813,1,buy,80.0,7168.5
1577837400813,1,buy,1910.0,7168.5
1577837439617,2,sell,4000.0,7168.0
1577837456203,3,sell,1720.0,7168.0
1577837491507,3,sell,70.0,7168.0
1577837491507,3,sell,70.0,7168.0
1577837506555,2,sell,3210.0,7167.5
1577837506555,3,sell,2000.0,7167.5
1577837506555,3,sell,8310.0,7167.5
1577837506555,3,sell,128600.0,7167.5
1577837506555,3,sell,10.0,7167.5
1577837506555,2,sell,1000.0,7167.0
1577837506555,3,sell,10.0,7167.0
1577837506555,2,sell,55000.0,7166.5
1577837506555,3,sell,3000.0,7166.5
1577837506555,2,sell,10.0,7166.0
1577837506555,3,sell,1130.0,7166.0
1577837506555,3,sell,100.0,7166.0
1577837506555,3,sell,100.0,7166.0
1577837506555,2,sell,10.0,7165.5
1577837506555,3,sell,100.0,7165.5
1577837506555,3,sell,100.0,7165.5
1577837506555,2,sell,80.0,7165.0
1577837506555,3,sell,3580.0,7165.0
1577837506555,3,sell,1130.0,7165.0
1577837506555,3,sell,100.0,7165.0
1577837506555,3,sell,100.0,7165.0
1577837506555,3,sell,3580.0,7165.0
1577837506555,2,sell,53880.0,7164.5
1577837506555,3,sell,100.0,7164.5
1577837506555,3,sell,1130.0,7164.5
1577837506555,3,sell,14430.0,7164.5
1577837506555,3,sell,3580.0,7164.5
1577837506555,3,sell,100.0,7164.5
1577837506555,3,sell,100.0,7164.5
1577837506555,3,sell,100.0,7164.5
1577837506555,3,sell,100.0,7164.5
1577837506555,3,sell,100.0,7164.5
1577837506555,3,sell,50.0,7164.5
1577837506555,2,sell,10.0,7164.0
1577837506555,3,sell,1130.0,7164.0
1577837506555,3,sell,350.0,7164.0
1577837526298,3,sell,1000.0,7164.0
1577837526298,3,sell,41960.0,7164.0
1577837570592,0,buy,140.0,7164.5
1577837583506,2,sell,1250.0,7164.0
1577837602883,3,sell,1250.0,7164.0
1577837604127,3,sell,9000.0,7164.0
1577837604127,3,sell,430.0,7164.0
1577837604127,3,sell,80.0,7164.0
1577837604127,3,sell,60.0,7164.0
1577837604127,3,sell,53890.0,7164.0
1577837604494,2,sell,10.0,7163.5
1577837604494,3,sell,1130.0,7163.5
1577837604494,3,sell,10.0,7163.5
1577837604494,3,sell,80.0,7163.5
1577837604494,3,sell,20.0,7163.5
1577837648014,2,sell,110.0,7163.0
1577837648014,3,sell,10.0,7163.0
1577837654777,2,sell,20.0,7162.5
1577837654777,3,sell,10.0,7162.5
1577837654777,3,sell,10.0,7162.5
1577837658103,2,sell,10.0,7162.0
1577837658103,3,sell,80.0,7162.0
1577837658103,2,sell,10.0,7161.5
1577837658103,3,sell,80.0,7161.5
1577837658103,2,sell,10.0,7160.5
1577837658103,3,sell,100.0,7160.5
1577837658103,3,sell,100.0,7160.5
1577837658103,3,sell,100.0,7160.5
1577837787410,2,sell,130.0,7160.0
1577837787410,3,sell,10.0,7160.0
1577837787410,3,sell,10.0,7160.0
1577837787410,3,sell,100.0,7160.0
1577837787410,3,sell,10.0,7160.0
1577837787410,3,sell,1380.0,7160.0
1577837851038,3,sell,2200.0,7160.0
1577837851038,3,sell,9000.0,7160.0
1577837851038,3,sell,20.0,7160.0
1577837851038,3,sell,10.0,7160.0
1577837851038,3,sell,60.0,7160.0
1577837851038,3,sell,160.0,7160.0
1577837851038,3,sell,3580.0,7160.0
1577837851038,3,sell,240.0,7160.0
1577837851038,3,sell,130.0,7160.0
1577837851038,3,sell,30.0,7160.0
1577837851038,3,sell,50.0,7160.0
1577837851038,3,sell,40.0,7160.0
1577837851038,3,sell,19740.0,7160.0
1577837866384,3,sell,2000.0,7160.0
1577837866384,3,sell,120.0,7160.0
1577837866384,3,sell,3330.0,7160.0
1577837911379,3,sell,60.0,7160.0
1577837911379,2,sell,10.0,7159.5
1577837911379,3,sell,80.0,7159.5
1577837911379,3,sell,850.0,7159.5
1577837943190,2,sell,28630.0,7159.0
1577837943403,3,sell,30.0,7159.0
1577837943403,3,sell,20.0,7159.0
1577837943403,2,sell,10.0,7158.5
1577837943403,3,sell,10.0,7158.5
1577837943403,3,sell,10.0,7158.5
1577837943403,2,sell,10.0,7158.0
1577837943403,3,sell,160.0,7158.0
1577837943403,3,sell,240.0,7158.0
1577837943403,3,sell,130.0,7158.0
1577837943403,3,sell,30.0,7158.0
1577837943403,3,sell,50.0,7158.0
1577837943403,3,sell,100.0,7158.0
1577837943403,3,sell,60.0,7158.0
1577837943403,2,sell,100.0,7157.5
1577837943403,3,sell,100.0,7157.5
1577837943403,3,sell,940.0,7157.5
1577837943426,3,sell,1260.0,7157.5
1577837943426,3,sell,80.0,7157.5
1577837943426,3,sell,100.0,7157.5
1577837943426,2,sell,10.0,7157.0
1577837943426,3,sell,110.0,7157.0
1577837943426,3,sell,10.0,7157.0
1577837943426,3,sell,10.0,7157.0
1577837943426,3,sell,10.0,7157.0
1577837943426,3,sell,1400.0,7157.0
1577837943426,3,sell,100.0,7157.0
1577837943426,3,sell,100.0,7157.0
1577837943426,3,sell,100.0,7157.0
1577837943426,3,sell,100.0,7157.0
1577837943426,3,sell,30.0,7157.0
1577837943426,3,sell,100.0,7157.0
1577837943426,3,sell,100.0,7157.0
1577837943426,3,sell,30.0,7157.0
1577837943426,3,sell,20.0,7157.0
1577837944228,3,buy,20.0,7157.0
1577837952123,2,sell,10.0,7156.5
1577837952123,3,sell,10.0,7156.5
1577837952123,3,sell,10.0,7156.5
1577837952123,3,sell,10.0,7156.5
1577837952123,3,sell,4730.0,7156.5
1577837952123,3,sell,60.0,7156.5
1577837952123,3,sell,53900.0,7156.5
1577837952123,3,sell,20000.0,7156.5
1577837952123,3,sell,71270.0,7156.5
1577837952128,3,sell,5000.0,7156.5
1577837952147,3,sell,100.0,7156.5
1577837952157,3,sell,1000.0,7156.5
1577837957836,3,sell,25930.0,7156.5
1577837957836,3,sell,9000.0,7156.5
1577837957836,3,sell,2000.0,7156.5
1577837957836,3,sell,13070.0,7156.5
1577837960032,3,sell,50000.0,7156.5
1577838035717,3,sell,60.0,7156.5
1577838036973,3,sell,40.0,7156.5
1577838117060,0,buy,4810.0,7157.0
1577838117060,1,buy,1900.0,7157.0
1577838117060,1,buy,100.0,7157.0
1577838117060,1,buy,180.0,7157.0
1577838117060,1,buy,10.0,7157.0
1577838117060,1,buy,750.0,7157.0
1577838117553,1,buy,170.0,7157.0
1577838125059,1,buy,1080.0,7157.0
1577838125059,1,buy,1480.0,7157.0
1577838125059,1,buy,990.0,7157.0
1577838125059,1,buy,70.0,7157.0
1577838125059,1,buy,2000.0,7157.0
1577838125059,1,buy,20.0,7157.0
1577838125059,1,buy,100.0,7157.0
1577838125517,1,buy,10.0,7157.0
1577838132630,1,buy,70.0,7157.0
1577838134343,1,buy,20.0,7157.0
1577838134343,1,buy,1550.0,7157.0
1577838135732,1,buy,500.0,7157.0
1577838135732,1,buy,100.0,7157.0
1577838138107,0,buy,50.0,7157.5
1577838138107,1,buy,100.0,7157.5
1577838138107,1,buy,100.0,7157.5
1577838147066,0,buy,30.0,7158.5
1577838147066,1,buy,1000.0,7158.5
1577838147066,1,buy,1470.0,7158.5
1577838171699,1,buy,100.0,7158.5
1577838171699,1,buy,60.0,7158.5
1577838171699,1,buy,20.0,7158.5
1577838171699,1,buy,19300.0,7158.5
1577838171699,1,buy,50100.0,7158.5
1577838171699,1,buy,4970.0,7158.5
1577838171699,1,buy,4000.0,7158.5
1577838171699,1,buy,3990.0,7158.5
1577838171699,1,buy,3990.0,7158.5
1577838171699,0,buy,80.0,7159.0
1577838171699,1,buy,180.0,7159.0
1577838171699,1,buy,100.0,7159.0
1577838171699,0,buy,13110.0,7159.5
1577838185593,2,buy,100.0,7158.5
1577838259557,3,sell,60.0,7158.5
1577838259557,3,sell,1000.0,7158.5
1577838259557,3,sell,9000.0,7158.5
1577838259557,3,sell,53910.0,7158.5
1577838259567,3,sell,3470.0,7158.5
1577838259585,3,sell,520.0,7158.5
1577838259585,3,sell,480.0,7158.5
1577838259599,3,sell,100.0,7158.5
1577838307937,3,buy,3000.0,7158.5
1577838307937,3,buy,3050.0,7158.5
1577838307952,3,buy,470.0,7158.5
1577838307953,3,buy,470.0,7158.5
1577838307953,3,buy,150.0,7158.5
1577838307955,3,buy,150.0,7158.5
1577838308349,3,buy,160.0,7158.5
1577838308520,3,buy,10.0,7158.5
1577838308520,3,buy,20.0,7158.5
1577838308520,3,buy,20.0,7158.5
1577838308566,0,buy,100.0,7159.0
1577838308566,1,buy,740.0,7159.0
1577838308566,1,buy,20.0,7159.0
1577838308919,0,buy,120.0,7160.0
1577838308919,1,buy,10.0,7160.0
1577838308919,1,buy,10.0,7160.0
1577838308919,1,buy,10.0,7160.0
1577838308919,1,buy,10.0,7160.0
1577838308919,1,buy,50.0,7160.0
1577838308919,1,buy,53920.0,7160.0
1577838308919,1,buy,3980.0,7160.0
1577838308919,1,buy,420.0,7160.0
1577838308939,0,buy,100.0,7160.5
1577838309283,1,buy,50.0,7160.5
1577838309283,1,buy,100.0,7160.5
1577838309283,1,buy,60.0,7160.5
1577838309283,1,buy,100.0,7160.5
1577838309283,1,buy,100.0,7160.5
1577838309283,0,buy,80.0,7161.0
1577838309283,1,buy,180.0,7161.0
1577838309283,1,buy,100.0,7161.0
1577838309283,1,buy,100.0,7161.0
1577838309283,1,buy,100.0,7161.0
1577838309283,1,buy,100.0,7161.0
1577838309283,1,buy,100.0,7161.0
1577838309283,1,buy,100.0,7161.0
1577838309402,1,buy,100.0,7161.0
1577838309402,1,buy,900.0,7161.0
1577838309466,1,buy,10.0,7161.0
1577838309466,1,buy,30.0,7161.0
1577838309889,0,buy,10.0,7161.5
1577838309889,1,buy,10.0,7161.5
1577838309889,1,buy,100.0,7161.5
1577838309889,1,buy,280.0,7161.5
1577838315579,1,buy,100.0,7161.5
1577838315579,1,buy,100.0,7161.5
1577838324613,1,buy,100.0,7161.5
1577838324613,1,buy,10.0,7161.5
1577838324613,1,buy,4890.0,7161.5
1577838327961,1,buy,200.0,7161.5
1577838337759,2,sell,40.0,7161.0
1577838411859,3,sell,2960.0,7161.0
1577838411859,3,sell,10.0,7161.0
1577838411859,3,sell,70.0,7161.0
1577838426139,2,sell,10.0,7160.5
1577838426139,3,sell,20.0,7160.5
1577838438988,2,sell,10.0,7160.0
1577838438988,3,sell,40.0,7160.0
1577838439003,2,sell,80.0,7159.5
1577838439027,2,sell,250.0,7159.0
1577838623523,3,buy,10.0,7159.0
1577838623523,3,buy,20.0,7159.0
1577838623523,3,buy,1600.0,7159.0
1577838624092,3,buy,22750.0,7159.0
1577838624092,3,buy,9310.0,7159.0
1577838624092,3,buy,440.0,7159.0
1577838624092,3,buy,20.0,7159.0
1577838624092,3,buy,3400.0,7159.0
1577838626191,0,buy,80.0,7159.5
1577838629937,1,buy,20.0,7159.5
1577838634664,0,buy,100.0,7160.0
1577838634664,1,buy,410.0,7160.0
1577838634674,0,buy,80.0,7161.0
1577838634674,0,buy,100.0,7161.5
1577838634674,1,buy,1000.0,7161.5
1577838634674,1,buy,100.0,7161.5
1577838634674,0,buy,10.0,7162.0
1577838634674,1,buy,90.0,7162.0
1577838634674,1,buy,100.0,7162.0
1577838634674,1,buy,20.0,7162.0
1577838643364,1,buy,100.0,7162.0
1577838643364,1,buy,10.0,7162.0
1577838643364,0,buy,30.0,7162.5
1577838643364,1,buy,100.0,7162.5
1577838643364,1,buy,100.0,7162.5
1577838643364,0,buy,80.0,7163.0
1577838643364,1,buy,110.0,7163.0
1577838643364,1,buy,10.0,7163.0
1577838643364,1,buy,180.0,7163.0
1577838643364,1,buy,6280.0,7163.0
1577838647162,2,buy,100.0,7162.0
1577838647162,3,buy,410.0,7162.0
1577838661491,0,buy,100.0,7162.5
1577838661491,1,buy,100.0,7162.5
1577838661491,1,buy,410.0,7162.5
1577838661491,1,buy,90.0,7162.5
1577838661491,1,buy,15900.0,7162.5
1577838661491,1,buy,100.0,7162.5
1577838702068,0,buy,80.0,7163.0
1577838702068,1,buy,80.0,7163.0
1577838702068,1,buy,410.0,7163.0
1577838702068,1,buy,30.0,7163.0
1577838702068,1,buy,160.0,7163.0
1577838702068,1,buy,310.0,7163.0
1577838702068,1,buy,110.0,7163.0
1577838702068,1,buy,50.0,7163.0
1577838702068,1,buy,400.0,7163.0
1577838702068,1,buy,20.0,7163.0
1577838702068,1,buy,50.0,7163.0
1577838702068,0,buy,10.0,7163.5
1577838702068,1,buy,10.0,7163.5
1577838702068,1,buy,10.0,7163.5
1577838702068,1,buy,53920.0,7163.5
1577838784608,1,buy,3000.0,7163.5
1577838784608,1,buy,4150.0,7163.5
1577838836820,2,sell,2000.0,7163.0
1577838836820,3,sell,60.0,7163.0
1577838836820,3,sell,3000.0,7163.0
1577838836820,3,sell,15000.0,7163.0
1577838836820,3,sell,2000.0,7163.0
1577838836820,3,sell,90100.0,7163.0
1577838836820,3,sell,3990.0,7163.0
1577838836820,3,sell,3990.0,7163.0
1577838836820,3,sell,3990.0,7163.0
1577838836853,2,sell,40.0,7162.5
1577838836853,3,sell,1000.0,7162.5
1577838836853,3,sell,10.0,7162.5
1577838836853,2,sell,5140.0,7162.0
1577838881101,3,sell,10.0,7162.0
1577838881442,3,sell,170.0,7162.0
1577839026745,3,sell,430.0,7162.0
1577839026745,3,sell,60.0,7162.0
1577839026745,3,sell,1500.0,7162.0
1577839052902,2,sell,10.0,7161.5
1577839061934,3,sell,10.0,7161.5
1577839069557,3,sell,10.0,7161.5
1577839081627,3,sell,10.0,7161.5
1577839110360,3,sell,10.0,7161.5
1577839118886,3,sell,30.0,7161.5
1577839118886,3,sell,10.0,7161.5
1577839118886,3,sell,10.0,7161.5
1577839151241,3,sell,7890.0,7161.5
1577839151241,3,sell,20.0,7161.5
1577839151241,3,sell,7090.0,7161.5
1577839189472,2,sell,10.0,7161.0
1577839239221,2,sell,40.0,7160.5
1577839239221,3,sell,20.0,7160.5
1577839240783,3,sell,40.0,7160.5
1577839427762,3,sell,53920.0,7160.5
1577839427762,3,sell,80.0,7160.5
1577839427762,3,sell,750.0,7160.5
1577839427762,2,sell,10.0,7160.0
1577839427762,3,sell,110.0,7160.0
1577839427762,3,sell,10.0,7160.0
1577839427762,3,sell,40.0,7160.0
1577839427762,3,sell,10.0,7160.0
1577839427772,2,sell,10.0,7159.5
1577839427772,3,sell,80.0,7159.5
1577839427772,3,sell,130.0,7159.5
1577839427772,2,sell,10.0,7158.5
1577839427772,3,sell,40.0,7158.5
1577839427772,3,sell,100.0,7158.5
1577839427772,3,sell,3190.0,7158.5
1577839465404,3,sell,50000.0,7158.5
1577839468960,0,buy,140.0,7159.0
1577839471504,1,buy,140.0,7159.0
1577839501508,2,sell,2400.0,7158.5
1577839503470,3,sell,800.0,7158.5
1577839522299,3,sell,1800.0,7158.5
1577839539958,3,sell,60.0,7158.5
1577839541514,3,sell,40.0,7158.5
1577839672496,0,buy,3710.0,7159.0
1577839672496,1,buy,3000.0,7159.0
1577839672496,1,buy,450.0,7159.0
1577839697844,1,buy,2150.0,7159.0
1577839734581,1,buy,1390.0,7159.0
1577839734581,1,buy,1500.0,7159.0
1577839734581,1,buy,2000.0,7159.0
1577839734581,1,buy,2110.0,7159.0
1577839840693,2,sell,60.0,7158.5
1577839842284,3,sell,40.0,7158.5
1577839921582,3,sell,200.0,7158.5
1577839925672,3,sell,130.0,7158.5
1577839925672,3,sell,370.0,7158.5
1577839954179,3,sell,2630.0,7158.5
1577839954179,3,sell,7150.0,7158.5
1577839954179,3,sell,7150.0,7158.5
1577839981283,2,sell,10.0,7158.0
1577839981283,3,sell,1770.0,7158.0
1577839981535,3,sell,1730.0,7158.0
1577839981535,3,sell,1740.0,7158.0
1577839981552,3,sell,5410.0,7158.0
1577839981611,2,sell,80.0,7157.5
1577839981611,3,sell,3130.0,7157.5
1577839981611,3,sell,10.0,7157.5
1577839982165,2,sell,10.0,7157.0
1577839982165,3,sell,120.0,7157.0
1577839982165,3,sell,3130.0,7157.0
1577839982165,2,sell,190.0,7156.5
1577839982165,3,sell,100.0,7156.5
1577839982165,3,sell,120.0,7156.5
1577839982165,3,sell,30.0,7156.5
1577839982165,3,sell,10.0,7156.5
1577839982165,3,sell,10.0,7156.5
1577839982165,3,sell,10.0,7156.5
1577839982165,3,sell,40.0,7156.5
1577839982165,3,sell,3130.0,7156.5
1577839982165,2,sell,10.0,7156.0
1577839982165,3,sell,10.0,7156.0
1577839982165,3,sell,10.0,7156.0
1577839982165,3,sell,30.0,7156.0
1577839982165,3,sell,10.0,7156.0
1577839982165,3,sell,130.0,7156.0
1577839982165,3,sell,3130.0,7156.0
1577839982165,3,sell,100.0,7156.0
1577839982165,3,sell,5070.0,7156.0
1577839982395,2,sell,200.0,7155.5
1577839982395,3,sell,50.0,7155.5
1577839982395,3,sell,760.0,7155.5
1577839982395,3,sell,40.0,7155.5
1577839984655,3,sell,260.0,7155.5
1577839984655,3,sell,80.0,7155.5
1577839984655,3,sell,160.0,7155.5
1577839985815,3,sell,2500.0,7155.5
1577839996550,3,sell,400.0,7155.5
1577840068994,3,sell,230.0,7155.5
1577840068994,3,sell,130.0,7155.5
1577840103961,3,sell,210.0,7155.5
1577840103961,3,sell,7020.0,7155.5
1577840111665,3,sell,4150.0,7155.5
1577840111665,3,sell,30.0,7155.5
1577840111665,3,sell,10.0,7155.5
1577840111665,3,sell,2700.0,7155.5
